unit_id,mean_degree,clustering_coef,weighted_clustering_coef,fraction_long_edges,weighted_fraction_long_edges,country,unit
"""01059""",43.5722912360314,0.0463637436720519,0.0812415165637597,0.172410483818028,0.369585148335267,US,county
"""21177""",50.6227231255097,0.0463474179710225,0.081942837627941,0.149813779789492,0.314934886781744,US,county
"""39007""",36.6966423323313,0.0368326787614986,0.0755551949386443,0.231840180972701,0.37292315312072,US,county
"""06021""",27.1077648345945,0.0374395359401227,0.0781407769404294,0.272077904593725,0.456044189102141,US,county
"""47155""",34.5168633081275,0.0323591834889375,0.0695139922039019,0.274660183145171,0.416852181717782,US,county
"""48447""",45.4672107402568,0.0508554817406169,0.0891188280810604,0.185249056275326,0.344410211732835,US,county
"""05047""",39.1615402001844,0.0408598064915462,0.0767682774473411,0.207219471372814,0.374207593454321,US,county
"""41059""",28.0861468145882,0.0349815654051997,0.0718506769388256,0.288952958638055,0.459479562249085,US,county
"""39047""",39.9940263371367,0.0383841977113783,0.07612048138237,0.21020072523095,0.362837169097532,US,county
"""42031""",36.9908138280353,0.0421431831613779,0.0796271862262152,0.207677604890599,0.367333493669066,US,county
"""06037""",21.0549908605204,0.0337016870731296,0.0730934876603084,0.366568882647931,0.569188244462861,US,county
"""20135""",33.6666387545871,0.0505633442346932,0.0827747091608912,0.225640876149972,0.404317862520088,US,county
"""37011""",33.2671058503211,0.0389822581248392,0.073569073592753,0.246716529127084,0.44013699142547,US,county
"""48163""",46.5173661381295,0.0584526419694344,0.0989421359862493,0.150494233696682,0.319469987017568,US,county
"""20075""",25.7392819596716,0.0439527157132497,0.0829115751093301,0.255658141448476,0.458278726888512,US,county
"""08007""",29.3249064542343,0.0318815246409234,0.0648879634518505,0.325224969349774,0.479868766630791,US,county
"""21015""",36.7393512411736,0.0325398065067974,0.0694433306186502,0.264828217676121,0.403139346094155,US,county
"""20201""",34.0588802491158,0.0537435361155595,0.090203811197594,0.209433147017773,0.388562642625473,US,county
"""05117""",48.2144712029729,0.0576325751089054,0.0972855760003363,0.1521110408351,0.31922161468093,US,county
"""48019""",35.7817162788662,0.0317996618055357,0.0652525424469813,0.283152147915082,0.423715170253536,US,county
"""39081""",45.2204494943127,0.042698680936306,0.0782775675194224,0.184787728839796,0.346877207967131,US,county
"""47071""",44.9996024444679,0.0473361944003441,0.0802819855673939,0.182852034871065,0.364671029482586,US,county
"""13197""",50.6243205091739,0.0655620340300764,0.104017743593668,0.137859128906987,0.329697650599958,US,county
"""31159""",32.6354635281285,0.0351205802216462,0.0688830799512977,0.269688998052452,0.433962277421968,US,county
"""40079""",39.0384566792281,0.0417795211652543,0.080950419341015,0.204834844681271,0.371796252565058,US,county
"""53007""",25.2222841123028,0.031890742186126,0.067267158933178,0.330046609398839,0.502151917120902,US,county
"""20045""",28.7913829756816,0.0316855348882339,0.0658694969515685,0.319126177457579,0.488122592117773,US,county
"""01013""",58.1804886751905,0.0637802301348449,0.102323775574829,0.120505915185348,0.291801506629825,US,county
"""18017""",34.692945355647,0.0365205934542366,0.0749427369367247,0.231633236943435,0.385120624158335,US,county
"""13189""",51.9817565934831,0.0603714963945352,0.0927377970912363,0.152718357208957,0.329405539938085,US,county
"""21007""",49.1644527653896,0.0441099289667634,0.0774194647322017,0.171156961806224,0.331562942178111,US,county
"""48313""",40.1809588569221,0.0505033980944553,0.0900187205408102,0.204109280965001,0.374107746933456,US,county
"""26103""",32.3934732356038,0.0368971939745418,0.0711157430723329,0.256886384698202,0.421856668821903,US,county
"""16049""",32.7580516895404,0.0410885160094231,0.07902171448633,0.249289317702393,0.418412154935256,US,county
"""54071""",42.0980831917651,0.0476101492280412,0.085058132182415,0.178685090137259,0.356586785135735,US,county
"""27037""",26.3604458895642,0.0325890296677393,0.0678398320738357,0.334623697742901,0.49160094247463,US,county
"""41011""",27.8350899024066,0.0332887974202862,0.070686687918569,0.305439250642257,0.457182084840965,US,county
"""36061""",23.3807108422641,0.0342848158568478,0.0709503387367766,0.338162459206236,0.579331521018623,US,county
"""48119""",43.530208837796,0.0453203739769044,0.0817830575760285,0.199801837755277,0.357692513509839,US,county
"""16075""",29.3175715463417,0.0326462293607902,0.0715109786284251,0.2901080880372,0.430535022223669,US,county
"""42013""",35.9051784487987,0.0340948070120982,0.0707726460241416,0.243097491771856,0.388942500127485,US,county
"""51105""",40.9081033536971,0.0487192627206309,0.0852345041396011,0.175586503704985,0.358636386453018,US,county
"""31039""",32.4768172646948,0.0451313220848595,0.0829559975230017,0.218999509376158,0.41139468109383,US,county
"""53045""",29.3120124165017,0.0354039764517167,0.0713566669706484,0.30028554818341,0.455314649167937,US,county
"""21047""",42.2314035258707,0.0444075981422935,0.0772684411012593,0.213473272060213,0.387018027449778,US,county
"""22021""",45.96971672504,0.0476568063027369,0.0871445755683634,0.16988549368281,0.336154878018933,US,county
